,price_eur_mwh
2024-01-01 11:30:00+01:00,84.19369629058816
2024-01-01 11:45:00+01:00,97.98828527660821
2024-01-01 12:00:00+01:00,108.69539570689803
2024-01-01 12:15:00+01:00,106.95486336232084
2024-01-01 12:30:00+01:00,112.12477214823555
2024-01-01 12:45:00+01:00,112.65002747075918
2024-01-01 13:00:00+01:00,113.85869902819124
2024-01-01 13:15:00+01:00,120.18592433676926
2024-01-01 13:30:00+01:00,125.06445872498693
2024-01-01 13:45:00+01:00,129.0036107080133
2024-01-01 14:00:00+01:00,129.64017675219867
2024-01-01 14:15:00+01:00,119.82115177823975
2024-01-01 14:30:00+01:00,110.00999336505954
2024-01-01 14:45:00+01:00,99.99476747375846
2024-01-01 15:00:00+01:00,87.00928032819566
2024-01-01 15:15:00+01:00,74.40168612790971
2024-01-01 15:30:00+01:00,60.55781557259516
2024-01-01 15:45:00+01:00,47.6788631396342
2024-01-01 16:00:00+01:00,35.95318552712615
2024-01-01 16:15:00+01:00,49.964655938295756
2024-01-01 16:30:00+01:00,62.349234303928355
2024-01-01 16:45:00+01:00,77.0068394385681
2024-01-01 17:00:00+01:00,89.79752122242746
2024-01-01 17:15:00+01:00,89.96808994725696
2024-01-01 17:30:00+01:00,92.8821538216163
2024-01-01 17:45:00+01:00,96.08220390444777
2024-01-01 18:00:00+01:00,95.39838831441816
2024-01-01 18:15:00+01:00,87.4417092989038
2024-01-01 18:30:00+01:00,72.45955276062806
2024-01-01 18:45:00+01:00,66.21667812582317
2024-01-01 19:00:00+01:00,55.469458621698905
2024-01-01 19:15:00+01:00,52.48576540946231
2024-01-01 19:30:00+01:00,50.116220325866315
2024-01-01 19:45:00+01:00,45.960098957005016
2024-01-01 20:00:00+01:00,44.55026101837706
2024-01-01 20:15:00+01:00,69.08334956789881
2024-01-01 20:30:00+01:00,94.78872654649804
2024-01-01 20:45:00+01:00,115.84307786761939
2024-01-01 21:00:00+01:00,139.06126888032873
2024-01-01 21:15:00+01:00,120.25203607495726
2024-01-01 21:30:00+01:00,102.95401044297726
2024-01-01 21:45:00+01:00,82.35917058947115
2024-01-01 22:00:00+01:00,61.85510046897999
2024-01-01 22:15:00+01:00,57.112440729545
2024-01-01 22:30:00+01:00,51.075885216271224
2024-01-01 22:45:00+01:00,45.98573491059989
2024-01-01 23:00:00+01:00,39.235099657760834
2024-01-01 23:15:00+01:00,56.28509066580096
2024-01-01 23:30:00+01:00,73.04137152231966
2024-01-01 23:45:00+01:00,88.39976192181854
2024-01-02 00:00:00+01:00,107.77093659577208
2024-01-02 00:15:00+01:00,94.85874484134906
2024-01-02 00:30:00+01:00,81.68939531460258
2024-01-02 00:45:00+01:00,68.63515037242693
2024-01-02 01:00:00+01:00,54.88146606908053
2024-01-02 01:15:00+01:00,49.864450546482935
2024-01-02 01:30:00+01:00,44.062566423283954
2024-01-02 01:45:00+01:00,37.937318354309426
2024-01-02 02:00:00+01:00,32.429948559231434
2024-01-02 02:15:00+01:00,52.132905156588166
2024-01-02 02:30:00+01:00,73.14153105183603
2024-01-02 02:45:00+01:00,90.67616855277427
2024-01-02 03:00:00+01:00,110.17357604915544
2024-01-02 03:15:00+01:00,117.65555967444122
2024-01-02 03:30:00+01:00,122.20316783915887
2024-01-02 03:45:00+01:00,133.80886488968818
2024-01-02 04:00:00+01:00,142.02780845703276
2024-01-02 04:15:00+01:00,136.66668042725496
2024-01-02 04:30:00+01:00,121.34317861642535
2024-01-02 04:45:00+01:00,112.09642391489945
2024-01-02 05:00:00+01:00,101.43618255675658
2024-01-02 05:15:00+01:00,108.56066011879989
2024-01-02 05:30:00+01:00,121.55500120762002
2024-01-02 05:45:00+01:00,129.96458089497838
2024-01-02 06:00:00+01:00,139.15552336861768
2024-01-02 06:15:00+01:00,130.63660456283787
2024-01-02 06:30:00+01:00,130.04269323479957
2024-01-02 06:45:00+01:00,119.71091466260732
2024-01-02 07:00:00+01:00,118.23344651206598
2024-01-02 07:15:00+01:00,112.1699365252503
2024-01-02 07:30:00+01:00,98.51569785866353
2024-01-02 07:45:00+01:00,90.62501303641983
2024-01-02 08:00:00+01:00,82.92508251340688
2024-01-02 08:15:00+01:00,78.6904950666799
2024-01-02 08:30:00+01:00,74.01470758528298
2024-01-02 08:45:00+01:00,72.33958933285858
2024-01-02 09:00:00+01:00,67.65770094226713
2024-01-02 09:15:00+01:00,69.78081326949373
2024-01-02 09:30:00+01:00,68.86096913678526
2024-01-02 09:45:00+01:00,71.99506187678904
2024-01-02 10:00:00+01:00,70.06169270163255
2024-01-02 10:15:00+01:00,86.2301355033557
2024-01-02 10:30:00+01:00,103.65243535478183
2024-01-02 10:45:00+01:00,115.97542016969784
2024-01-02 11:00:00+01:00,134.36794819091756
2024-01-02 11:15:00+01:00,117.23546619939357
2024-01-02 11:30:00+01:00,93.73497207869121
2024-01-02 11:45:00+01:00,77.3345241134208
2024-01-02 12:00:00+01:00,58.41773922591528
2024-01-02 12:15:00+01:00,58.05727358591914
2024-01-02 12:30:00+01:00,55.52796145289687
2024-01-02 12:45:00+01:00,54.666479920893956
2024-01-02 13:00:00+01:00,55.39486555498306
2024-01-02 13:15:00+01:00,75.25659755608889
2024-01-02 13:30:00+01:00,95.23763139607436
2024-01-02 13:45:00+01:00,115.4362065865559
2024-01-02 14:00:00+01:00,133.42272348059794
2024-01-02 14:15:00+01:00,121.68605096506836
2024-01-02 14:30:00+01:00,108.20306244381288
2024-01-02 14:45:00+01:00,93.1860275864674
2024-01-02 15:00:00+01:00,82.918673715105
2024-01-02 15:15:00+01:00,70.6487323930594
2024-01-02 15:30:00+01:00,58.57331992439768
2024-01-02 15:45:00+01:00,49.611772104380435
2024-01-02 16:00:00+01:00,38.05226038813389
2024-01-02 16:15:00+01:00,50.7280277242043
2024-01-02 16:30:00+01:00,62.72687185487443
2024-01-02 16:45:00+01:00,72.27383043717366
2024-01-02 17:00:00+01:00,85.91776828108597
2024-01-02 17:15:00+01:00,96.73216361672026
2024-01-02 17:30:00+01:00,108.90649317440425
2024-01-02 17:45:00+01:00,122.4093883320019
2024-01-02 18:00:00+01:00,129.98576170795087
2024-01-02 18:15:00+01:00,119.36918564385478
2024-01-02 18:30:00+01:00,109.52136572215035
2024-01-02 18:45:00+01:00,100.03140304721043
2024-01-02 19:00:00+01:00,91.433028784638
2024-01-02 19:15:00+01:00,80.87132594495806
2024-01-02 19:30:00+01:00,69.66824087520726
2024-01-02 19:45:00+01:00,59.02436737110331
2024-01-02 20:00:00+01:00,47.23088883632435
2024-01-02 20:15:00+01:00,60.9002874005961
2024-01-02 20:30:00+01:00,71.69419152011447
2024-01-02 20:45:00+01:00,87.80113647999316
2024-01-02 21:00:00+01:00,97.64609229684055
2024-01-02 21:15:00+01:00,79.66869578762292
2024-01-02 21:30:00+01:00,63.63563842839976
2024-01-02 21:45:00+01:00,48.99472544225339
2024-01-02 22:00:00+01:00,32.50154797457988
2024-01-02 22:15:00+01:00,41.31741218955097
2024-01-02 22:30:00+01:00,49.49720780357069
2024-01-02 22:45:00+01:00,57.3543347146135
2024-01-02 23:00:00+01:00,64.85145808432875
2024-01-02 23:15:00+01:00,69.62759077083277
2024-01-02 23:30:00+01:00,76.29278223182855
2024-01-02 23:45:00+01:00,83.42602416518365
2024-01-03 00:00:00+01:00,88.21101330874022
2024-01-03 00:15:00+01:00,77.92227362633598
2024-01-03 00:30:00+01:00,71.06761984196307
2024-01-03 00:45:00+01:00,62.72133899956933
2024-01-03 01:00:00+01:00,53.12454978446426
2024-01-03 01:15:00+01:00,55.7685396078959
2024-01-03 01:30:00+01:00,57.492303748605615
2024-01-03 01:45:00+01:00,58.22834541346781
2024-01-03 02:00:00+01:00,61.373589692812686
2024-01-03 02:15:00+01:00,64.23168305028899
2024-01-03 02:30:00+01:00,67.42364714520185
2024-01-03 02:45:00+01:00,70.08634656646491
2024-01-03 03:00:00+01:00,70.16508917224347
2024-01-03 03:15:00+01:00,86.07812796492276
2024-01-03 03:30:00+01:00,103.7624216341082
2024-01-03 03:45:00+01:00,119.54183441858912
2024-01-03 04:00:00+01:00,135.32571832083872
2024-01-03 04:15:00+01:00,133.52523640498703
2024-01-03 04:30:00+01:00,119.18423911424543
2024-01-03 04:45:00+01:00,111.98993892060145
2024-01-03 05:00:00+01:00,103.51675830788574
2024-01-03 05:15:00+01:00,108.53894222127606
2024-01-03 05:30:00+01:00,112.38703128986567
2024-01-03 05:45:00+01:00,119.70079285938436
2024-01-03 06:00:00+01:00,122.3507777494919
2024-01-03 06:15:00+01:00,102.0650615099213
2024-01-03 06:30:00+01:00,80.48184472582699
2024-01-03 06:45:00+01:00,59.788591927364216
2024-01-03 07:00:00+01:00,39.6902233494927
2024-01-03 07:15:00+01:00,59.913136915183
2024-01-03 07:30:00+01:00,85.79494082576119
2024-01-03 07:45:00+01:00,105.58446512504688
2024-01-03 08:00:00+01:00,130.55235954574127
2024-01-03 08:15:00+01:00,130.91175318823397
2024-01-03 08:30:00+01:00,126.25403853475422
2024-01-03 08:45:00+01:00,121.46124139691979
2024-01-03 09:00:00+01:00,119.48578337872691
2024-01-03 09:15:00+01:00,99.38495912927091
2024-01-03 09:30:00+01:00,75.14996893436994
2024-01-03 09:45:00+01:00,53.75670888933337
2024-01-03 10:00:00+01:00,31.20438653550834
2024-01-03 10:15:00+01:00,54.50945131125337
2024-01-03 10:30:00+01:00,81.4496415150325
2024-01-03 10:45:00+01:00,103.75359412529698
2024-01-03 11:00:00+01:00,122.79374835727155
2024-01-03 11:15:00+01:00,126.38917882681498
2024-01-03 11:30:00+01:00,124.18747955963103
2024-01-03 11:45:00+01:00,126.4246904187711
2024-01-03 12:00:00+01:00,122.74775848659432
2024-01-03 12:15:00+01:00,122.81566262568437
2024-01-03 12:30:00+01:00,122.75312209520476
2024-01-03 12:45:00+01:00,122.1997452308736
2024-01-03 13:00:00+01:00,117.28566601248701
2024-01-03 13:15:00+01:00,123.25805817283549
2024-01-03 13:30:00+01:00,127.40900954401613
2024-01-03 13:45:00+01:00,131.4656814056011
2024-01-03 14:00:00+01:00,140.8439477911415
2024-01-03 14:15:00+01:00,133.0211246190827
2024-01-03 14:30:00+01:00,124.8192564816461
2024-01-03 14:45:00+01:00,123.91597030068202
2024-01-03 15:00:00+01:00,120.97268686600052
2024-01-03 15:15:00+01:00,105.77469693028057
2024-01-03 15:30:00+01:00,89.00663668532961
2024-01-03 15:45:00+01:00,77.43678430441126
2024-01-03 16:00:00+01:00,66.15806849270558
2024-01-03 16:15:00+01:00,62.626826463073705
2024-01-03 16:30:00+01:00,62.08379792770617
2024-01-03 16:45:00+01:00,60.74542220668483
2024-01-03 17:00:00+01:00,57.609873966768006
2024-01-03 17:15:00+01:00,52.61783975250413
2024-01-03 17:30:00+01:00,44.626954197079385
2024-01-03 17:45:00+01:00,40.51793580338747
2024-01-03 18:00:00+01:00,35.25884570865157
2024-01-03 18:15:00+01:00,36.454253871283534
2024-01-03 18:30:00+01:00,39.85887763536254
2024-01-03 18:45:00+01:00,39.79054948188992
2024-01-03 19:00:00+01:00,42.13949739816443
2024-01-03 19:15:00+01:00,47.53163638967208
2024-01-03 19:30:00+01:00,53.591802424789535
2024-01-03 19:45:00+01:00,56.238891726902395
2024-01-03 20:00:00+01:00,63.586328492964796
2024-01-03 20:15:00+01:00,66.85943331572545
2024-01-03 20:30:00+01:00,70.15412431862218
2024-01-03 20:45:00+01:00,76.07936779374913
2024-01-03 21:00:00+01:00,80.14748826916741
2024-01-03 21:15:00+01:00,90.84586298608878
2024-01-03 21:30:00+01:00,103.54181349243896
2024-01-03 21:45:00+01:00,114.53003092225234
2024-01-03 22:00:00+01:00,127.1743213192747
2024-01-03 22:15:00+01:00,117.21950454840659
2024-01-03 22:30:00+01:00,107.67747424429588
2024-01-03 22:45:00+01:00,92.53332756994867
2024-01-03 23:00:00+01:00,86.06069648272627
2024-01-03 23:15:00+01:00,70.8605773829399
2024-01-03 23:30:00+01:00,62.46106749770918
2024-01-03 23:45:00+01:00,52.669880281084936
2024-01-04 00:00:00+01:00,41.99093629876227
2024-01-04 00:15:00+01:00,50.62786387634722
2024-01-04 00:30:00+01:00,60.20718557453562
2024-01-04 00:45:00+01:00,69.17091947627598
2024-01-04 01:00:00+01:00,78.27857767304178
2024-01-04 01:15:00+01:00,70.91563901613246
2024-01-04 01:30:00+01:00,61.39679392825788
2024-01-04 01:45:00+01:00,51.57456440302765
2024-01-04 02:00:00+01:00,43.745170744561094
2024-01-04 02:15:00+01:00,66.64527951637827
2024-01-04 02:30:00+01:00,90.60770878639177
2024-01-04 02:45:00+01:00,113.75731998580868
2024-01-04 03:00:00+01:00,134.1802235483796
2024-01-04 03:15:00+01:00,121.0663666853709
2024-01-04 03:30:00+01:00,109.5289371836805
2024-01-04 03:45:00+01:00,95.40285393712504
2024-01-04 04:00:00+01:00,80.73451189828464
2024-01-04 04:15:00+01:00,91.15165032381873
2024-01-04 04:30:00+01:00,103.1631345641504
2024-01-04 04:45:00+01:00,110.46587333333096
2024-01-04 05:00:00+01:00,122.68517336880257
2024-01-04 05:15:00+01:00,126.94827437860762
2024-01-04 05:30:00+01:00,132.54815769498998
2024-01-04 05:45:00+01:00,140.91513868803136
2024-01-04 06:00:00+01:00,146.06453453401437
2024-01-04 06:15:00+01:00,121.57141426674117
2024-01-04 06:30:00+01:00,97.81200646700054
2024-01-04 06:45:00+01:00,71.78364455352855
2024-01-04 07:00:00+01:00,48.075448958002376
2024-01-04 07:15:00+01:00,51.54283753601897
2024-01-04 07:30:00+01:00,56.25122632072641
2024-01-04 07:45:00+01:00,60.05674867406378
2024-01-04 08:00:00+01:00,64.46306007429405
2024-01-04 08:15:00+01:00,76.38970453100889
2024-01-04 08:30:00+01:00,85.98966317792043
2024-01-04 08:45:00+01:00,101.49097214061126
2024-01-04 09:00:00+01:00,108.09079397685825
2024-01-04 09:15:00+01:00,96.57441199518382
2024-01-04 09:30:00+01:00,88.49603803376635
2024-01-04 09:45:00+01:00,76.50178805806696
2024-01-04 10:00:00+01:00,64.82426865351647
2024-01-04 10:15:00+01:00,60.67049778789472
2024-01-04 10:30:00+01:00,55.97470285863758
2024-01-04 10:45:00+01:00,51.16791373023781
2024-01-04 11:00:00+01:00,47.801240617981875
2024-01-04 11:15:00+01:00,69.14463348700443
2024-01-04 11:30:00+01:00,93.30649558770747
2024-01-04 11:45:00+01:00,113.8169985138178
2024-01-04 12:00:00+01:00,134.48964934823465
2024-01-04 12:15:00+01:00,117.88926443697541
2024-01-04 12:30:00+01:00,101.36884280060855
2024-01-04 12:45:00+01:00,82.32724267847267
2024-01-04 13:00:00+01:00,64.50828796178494
2024-01-04 13:15:00+01:00,60.65128850474087
2024-01-04 13:30:00+01:00,55.75107749900751
2024-01-04 13:45:00+01:00,50.27829062574285
2024-01-04 14:00:00+01:00,45.456654314253015
2024-01-04 14:15:00+01:00,62.22210279857943
2024-01-04 14:30:00+01:00,76.53312449301183
2024-01-04 14:45:00+01:00,92.46438361921726
2024-01-04 15:00:00+01:00,109.49193437905436
2024-01-04 15:15:00+01:00,107.24785207404312
2024-01-04 15:30:00+01:00,104.98726303595855
2024-01-04 15:45:00+01:00,103.65168320795236
2024-01-04 16:00:00+01:00,99.57989819243231
2024-01-04 16:15:00+01:00,83.77761237115922
2024-01-04 16:30:00+01:00,69.62321926160723
2024-01-04 16:45:00+01:00,54.47537956304828
2024-01-04 17:00:00+01:00,40.959706384735625
2024-01-04 17:15:00+01:00,57.54812851425287
2024-01-04 17:30:00+01:00,74.98693966459744
2024-01-04 17:45:00+01:00,90.31820661815249
2024-01-04 18:00:00+01:00,109.12382747234285
2024-01-04 18:15:00+01:00,104.81688911303009
2024-01-04 18:30:00+01:00,96.48442577273296
2024-01-04 18:45:00+01:00,91.37025042056014
2024-01-04 19:00:00+01:00,85.88384695910102
2024-01-04 19:15:00+01:00,82.67211733753115
2024-01-04 19:30:00+01:00,81.6148990199434
2024-01-04 19:45:00+01:00,79.52529996155481
2024-01-04 20:00:00+01:00,77.79289519959849
2024-01-04 20:15:00+01:00,84.3612797642788
2024-01-04 20:30:00+01:00,93.05698851565553
2024-01-04 20:45:00+01:00,101.44682687446844
2024-01-04 21:00:00+01:00,110.72532268171717
2024-01-04 21:15:00+01:00,98.20010531964196
2024-01-04 21:30:00+01:00,88.00110080196151
2024-01-04 21:45:00+01:00,72.84026923459719
2024-01-04 22:00:00+01:00,62.94203496011966
2024-01-04 22:15:00+01:00,64.88897356127373
2024-01-04 22:30:00+01:00,69.50330595190826
2024-01-04 22:45:00+01:00,69.02765836485673
2024-01-04 23:00:00+01:00,71.54412335713252
2024-01-04 23:15:00+01:00,68.86999154419108
2024-01-04 23:30:00+01:00,64.41321459582697
2024-01-04 23:45:00+01:00,63.06954168276939
2024-01-05 00:00:00+01:00,59.91876451372106
2024-01-05 00:15:00+01:00,64.64638288108041
2024-01-05 00:30:00+01:00,68.74343707613106
2024-01-05 00:45:00+01:00,74.31906867186333
2024-01-05 01:00:00+01:00,77.26274967111314
2024-01-05 01:15:00+01:00,91.35195193376794
2024-01-05 01:30:00+01:00,106.66492059824775
2024-01-05 01:45:00+01:00,125.01028910826129
2024-01-05 02:00:00+01:00,137.29342465899717
2024-01-05 02:15:00+01:00,144.2195083035365
2024-01-05 02:30:00+01:00,143.14816877071308
2024-01-05 02:45:00+01:00,139.96389163689412
2024-01-05 03:00:00+01:00,137.62234377182546
2024-01-05 03:15:00+01:00,142.85429443144133
2024-01-05 03:30:00+01:00,138.53135894522623
2024-01-05 03:45:00+01:00,140.08214518611416
2024-01-05 04:00:00+01:00,133.02794905111537
2024-01-05 04:15:00+01:00,126.8461040757094
2024-01-05 04:30:00+01:00,119.71571122314938
2024-01-05 04:45:00+01:00,111.4942309437569
2024-01-05 05:00:00+01:00,102.4289389915209
2024-01-05 05:15:00+01:00,105.01907577142512
2024-01-05 05:30:00+01:00,103.2878434987867
2024-01-05 05:45:00+01:00,105.66455274662876
2024-01-05 06:00:00+01:00,107.00529489024127
2024-01-05 06:15:00+01:00,99.62723922045411
2024-01-05 06:30:00+01:00,91.88658913503944
2024-01-05 06:45:00+01:00,81.5682776400059
2024-01-05 07:00:00+01:00,73.29336971075952
2024-01-05 07:15:00+01:00,71.82980296314456
2024-01-05 07:30:00+01:00,66.26710444286854
2024-01-05 07:45:00+01:00,60.708448855079226
2024-01-05 08:00:00+01:00,58.18005049984044
2024-01-05 08:15:00+01:00,72.35495906845502
2024-01-05 08:30:00+01:00,89.15175859502605
2024-01-05 08:45:00+01:00,103.07890734938799
2024-01-05 09:00:00+01:00,122.00536289671707
2024-01-05 09:15:00+01:00,112.86361493014711
2024-01-05 09:30:00+01:00,101.20979233981969
2024-01-05 09:45:00+01:00,94.56861007401213
2024-01-05 10:00:00+01:00,85.6524576504508
2024-01-05 10:15:00+01:00,88.55701543568644
2024-01-05 10:30:00+01:00,87.43576235729988
2024-01-05 10:45:00+01:00,91.59720726426991
2024-01-05 11:00:00+01:00,94.07881144823948
2024-01-05 11:15:00+01:00,100.96515159476075
2024-01-05 11:30:00+01:00,112.75581281768942
2024-01-05 11:45:00+01:00,122.0349838469386
2024-01-05 12:00:00+01:00,136.42446219921848
2024-01-05 12:15:00+01:00,134.1310834251449
2024-01-05 12:30:00+01:00,131.32172771959205
2024-01-05 12:45:00+01:00,124.29033364991297
2024-01-05 13:00:00+01:00,122.8056356055445
2024-01-05 13:15:00+01:00,102.37405024226769
2024-01-05 13:30:00+01:00,86.92006431459814
2024-01-05 13:45:00+01:00,73.79864708684329
2024-01-05 14:00:00+01:00,58.85834791098016
2024-01-05 14:15:00+01:00,70.12674279635988
2024-01-05 14:30:00+01:00,79.26430893518044
2024-01-05 14:45:00+01:00,93.31612530971914
2024-01-05 15:00:00+01:00,103.0248563493738
2024-01-05 15:15:00+01:00,88.2869143454174
2024-01-05 15:30:00+01:00,70.12026918490771
2024-01-05 15:45:00+01:00,51.33067417045689
2024-01-05 16:00:00+01:00,34.12749821833112
2024-01-05 16:15:00+01:00,61.364191027681805
2024-01-05 16:30:00+01:00,90.23228510849852
2024-01-05 16:45:00+01:00,119.97410830413287
2024-01-05 17:00:00+01:00,144.07948842748365
2024-01-05 17:15:00+01:00,138.0377298970285
2024-01-05 17:30:00+01:00,126.74579455585838
2024-01-05 17:45:00+01:00,117.11249811722269
2024-01-05 18:00:00+01:00,109.10674083293735
2024-01-05 18:15:00+01:00,98.49983833338648
2024-01-05 18:30:00+01:00,90.07060075701187
2024-01-05 18:45:00+01:00,80.13008765203794
2024-01-05 19:00:00+01:00,74.50030257801707
2024-01-05 19:15:00+01:00,66.05212209412443
2024-01-05 19:30:00+01:00,59.04058112203596
2024-01-05 19:45:00+01:00,53.48760221556987
2024-01-05 20:00:00+01:00,46.88697339995999
2024-01-05 20:15:00+01:00,64.937955749013
2024-01-05 20:30:00+01:00,84.10950053003462
2024-01-05 20:45:00+01:00,102.68315952201286
2024-01-05 21:00:00+01:00,118.76466965681402
2024-01-05 21:15:00+01:00,101.55517527574699
2024-01-05 21:30:00+01:00,84.8112705692068
2024-01-05 21:45:00+01:00,65.54128884453044
2024-01-05 22:00:00+01:00,49.45773209115849
2024-01-05 22:15:00+01:00,47.51830025850184
2024-01-05 22:30:00+01:00,43.568402387156425
2024-01-05 22:45:00+01:00,38.331194414279196
2024-01-05 23:00:00+01:00,34.72834568037875
2024-01-05 23:15:00+01:00,48.2080658443211
2024-01-05 23:30:00+01:00,64.37950218961923
2024-01-05 23:45:00+01:00,76.35201446497258
2024-01-06 00:00:00+01:00,88.47433973753556
2024-01-06 00:15:00+01:00,85.26744494081008
2024-01-06 00:30:00+01:00,82.33725557379506
2024-01-06 00:45:00+01:00,82.48420982186909
2024-01-06 01:00:00+01:00,79.187462452143
2024-01-06 01:15:00+01:00,76.53146826889467
2024-01-06 01:30:00+01:00,75.56332407686453
2024-01-06 01:45:00+01:00,73.19983139809973
2024-01-06 02:00:00+01:00,74.34557754713217
2024-01-06 02:15:00+01:00,91.54188575686207
2024-01-06 02:30:00+01:00,108.17068231536012
2024-01-06 02:45:00+01:00,128.8176997515966
2024-01-06 03:00:00+01:00,144.02364496684314
2024-01-06 03:15:00+01:00,129.47592489183
2024-01-06 03:30:00+01:00,121.1914045841054
2024-01-06 03:45:00+01:00,106.65349999458527
2024-01-06 04:00:00+01:00,91.66341698716363
2024-01-06 04:15:00+01:00,96.45333843328655
2024-01-06 04:30:00+01:00,99.02891442816528
2024-01-06 04:45:00+01:00,101.80786036321085
2024-01-06 05:00:00+01:00,109.07627231159977
2024-01-06 05:15:00+01:00,93.05611537703157
2024-01-06 05:30:00+01:00,71.80974616691492
2024-01-06 05:45:00+01:00,56.70674688767905
2024-01-06 06:00:00+01:00,38.733549349769625
2024-01-06 06:15:00+01:00,40.490982236179974
2024-01-06 06:30:00+01:00,42.0854248970222
2024-01-06 06:45:00+01:00,43.56446469237527
2024-01-06 07:00:00+01:00,45.843531188166786
2024-01-06 07:15:00+01:00,45.066835110943465
2024-01-06 07:30:00+01:00,45.64553826156138
2024-01-06 07:45:00+01:00,45.25244249687453
2024-01-06 08:00:00+01:00,44.95033762169675
2024-01-06 08:15:00+01:00,55.72019896222023
2024-01-06 08:30:00+01:00,67.2792446570439
2024-01-06 08:45:00+01:00,80.14147730478182
2024-01-06 09:00:00+01:00,91.30166441954948
2024-01-06 09:15:00+01:00,77.48586281507677
2024-01-06 09:30:00+01:00,66.75650002512045
2024-01-06 09:45:00+01:00,55.291627577695266
2024-01-06 10:00:00+01:00,41.62450787933002
2024-01-06 10:15:00+01:00,40.57596839617062
2024-01-06 10:30:00+01:00,37.42653118747136
2024-01-06 10:45:00+01:00,35.65920748858501
2024-01-06 11:00:00+01:00,32.534127501176854
2024-01-06 11:15:00+01:00,55.107659971180155
2024-01-06 11:30:00+01:00,78.40919932551245
2024-01-06 11:45:00+01:00,104.17659810157116
2024-01-06 12:00:00+01:00,128.32972108381563
2024-01-06 12:15:00+01:00,125.11108614428802
2024-01-06 12:30:00+01:00,127.03666260450261
2024-01-06 12:45:00+01:00,121.72001094011283
2024-01-06 13:00:00+01:00,123.70822650092641
2024-01-06 13:15:00+01:00,99.61631724993542
2024-01-06 13:30:00+01:00,78.31445103206447
2024-01-06 13:45:00+01:00,56.75644231232511
2024-01-06 14:00:00+01:00,33.90124488910312
2024-01-06 14:15:00+01:00,37.833876179675755
2024-01-06 14:30:00+01:00,42.392635522545596
2024-01-06 14:45:00+01:00,45.07765949028971
2024-01-06 15:00:00+01:00,49.79650757066833
2024-01-06 15:15:00+01:00,67.39430541303338
2024-01-06 15:30:00+01:00,88.63084144031149
2024-01-06 15:45:00+01:00,109.62843016418421
2024-01-06 16:00:00+01:00,121.98729322900877
2024-01-06 16:15:00+01:00,124.236989751638
2024-01-06 16:30:00+01:00,125.87620948766921
2024-01-06 16:45:00+01:00,123.47470331432109
2024-01-06 17:00:00+01:00,123.5921192668552
2024-01-06 17:15:00+01:00,108.2913491000354
2024-01-06 17:30:00+01:00,95.7792019596085
2024-01-06 17:45:00+01:00,81.83695763645707
2024-01-06 18:00:00+01:00,69.60023395843905
2024-01-06 18:15:00+01:00,72.71657173970989
2024-01-06 18:30:00+01:00,76.86547017971989
2024-01-06 18:45:00+01:00,80.01880382118213
2024-01-06 19:00:00+01:00,83.93587152258596
2024-01-06 19:15:00+01:00,73.12121815222386
2024-01-06 19:30:00+01:00,63.01384514143425
